numExamplesUsed	epoch	trainingScore	epoch	trainingScore	AUC	Recall	Precision	F1	NumVariants	score	Recall_Indels	Precision_Indels	F1_Indels	numIndels	Het_Hom_Ratio	TP	TN	condition
494067606	57	0.000000	0.792745	0.990970	0.970592	0.980675	393673.000000	2.366330	0.957385	0.923505	0.940140	57819.000000	1.526349	390118.000000	659257.000000	not_specified
502586013	58	0.000000	0.793846	0.990990	0.970595	0.980687	393673.000000	2.366315	0.957471	0.923496	0.940177	57819.000000	1.526482	390126.000000	659258.000000	not_specified
511104420	59	0.000000	0.793719	0.991003	0.970620	0.980705	393673.000000	2.366286	0.957575	0.923550	0.940255	57819.000000	1.526296	390131.000000	659268.000000	not_specified
519622827	60	0.000000	0.792969	0.990985	0.970651	0.980712	393673.000000	2.366271	0.957558	0.923595	0.940270	57819.000000	1.526322	390124.000000	659281.000000	not_specified
528141234	61	0.000000	0.792685	0.991003	0.970649	0.980720	393673.000000	2.366248	0.957627	0.923616	0.940314	57819.000000	1.526300	390131.000000	659280.000000	not_specified
536659641	62	0.000000	0.791330	0.990998	0.970687	0.980737	393673.000000	2.366225	0.957592	0.923736	0.940360	57819.000000	1.526026	390129.000000	659296.000000	not_specified
562214862	65	0.000000	0.790127	0.990970	0.970718	0.980739	393673.000000	2.366178	0.957367	0.923936	0.940354	57819.000000	1.525825	390118.000000	659309.000000	not_specified
579251676	67	0.000000	0.788097	0.990947	0.970761	0.980750	393673.000000	2.366149	0.957419	0.924032	0.940429	57819.000000	1.525783	390109.000000	659327.000000	not_specified
596288490	69	0.000000	0.786405	0.990939	0.970778	0.980755	393673.000000	2.366124	0.957437	0.924110	0.940478	57819.000000	1.525705	390106.000000	659334.000000	not_specified
621843711	72	0.000000	0.783411	0.990886	0.970836	0.980759	393673.000000	2.366078	0.957212	0.924263	0.940449	57819.000000	1.525382	390085.000000	659359.000000	not_specified
630362118	73	0.000000	0.783001	0.990893	0.970842	0.980765	393673.000000	2.366067	0.957298	0.924285	0.940502	57819.000000	1.525347	390088.000000	659361.000000	not_specified
